FlowID,App,AppCategory,Category,Broad Category,Domain,Third_party,App_HOST,HOST1,HOST2,HOST3,HOST4
30649,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30650,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30651,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30652,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30653,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30654,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30655,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30656,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30657,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30658,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30659,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30660,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30661,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30662,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30663,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30664,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30665,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30666,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30667,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30668,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30669,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30670,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30671,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30672,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30673,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30674,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30675,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30676,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30677,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30678,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30679,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30680,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30681,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30682,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30683,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30684,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30685,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30686,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30687,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30688,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30689,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30690,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30691,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30692,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30693,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30694,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30695,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30696,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30697,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30698,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30699,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30700,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30701,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30702,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30703,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30704,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30705,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30706,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30707,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30708,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30709,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30710,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30711,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30712,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30713,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30714,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30715,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30716,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30717,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30718,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30719,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30720,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30721,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30722,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30723,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30724,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30725,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30726,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30727,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30728,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30729,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30730,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30731,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30732,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30733,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30734,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30735,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30736,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30737,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30738,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30739,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30740,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30741,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30742,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30743,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30744,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30745,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30746,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30747,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30748,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30749,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30750,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30751,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30752,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30753,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30754,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30755,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30756,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30757,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30758,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30759,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30760,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30761,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30762,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30763,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30764,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30765,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30766,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30767,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30768,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30769,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30770,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30771,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30772,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30773,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30774,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30775,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30776,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30777,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30778,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30779,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30780,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30781,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30782,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30783,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30784,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30785,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30786,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30787,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30788,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30789,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30790,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30791,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30792,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30793,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30794,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30795,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30796,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30797,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30798,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30799,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30800,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30801,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30802,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30803,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30804,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30805,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30806,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30807,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30808,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30809,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30810,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30811,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30812,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30813,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30814,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30815,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30816,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30817,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30818,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30819,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30820,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30821,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30822,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30823,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30824,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30825,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30826,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30827,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30828,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30829,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30830,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30831,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30832,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30833,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30834,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30835,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30836,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30837,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30838,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30839,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30840,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30841,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30842,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30843,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30844,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30845,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30846,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30847,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30848,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30849,Local Scope,Navigation,Location,Location,yelp.com,Yes,Local Scope_yelp.com,api,yelp,com,
30850,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30851,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30852,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30853,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30854,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30855,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30856,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30857,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30858,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30859,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30860,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30861,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30862,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30863,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30864,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30865,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30866,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30867,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30868,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30869,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30870,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30871,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30872,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30873,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30874,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30875,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30876,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30877,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30878,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30879,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30880,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30881,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30882,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30883,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30884,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30885,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30886,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30887,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30888,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30889,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30890,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30891,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30892,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30893,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30894,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30895,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30896,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30897,Local Scope,Navigation,Location,Location,foursquare.com,Yes,Local Scope_foursquare.com,api,foursquare,com,
30898,Local Scope,Navigation,Location,Location,googleapis.com,Yes,Local Scope_googleapis.com,maps,googleapis,com,
30899,Local Scope,Navigation,Location,Location,googleapis.com,Yes,Local Scope_googleapis.com,maps,googleapis,com,
